site,date,datetime,group,CH4.ugL,CO2.ugL,N2O.ugL,CH4.sat,CO2.sat,N2O.sat,pH,level_m.inst,discharge.inst,depth.inst,watertemp_C.inst,DO.obs.inst,DO.sat.inst,spc_uScm.inst,airtemp_C.inst,airpres_kPa.inst,latitude,longitude,CRS,distance_upstream_m,width_march_m,ws_area_km2,slope_wbx,habitat,cl_mgl,so4_mgl,br_mgl,no3n_mgl,na_mgl,k_mgl,mg_mgl,ca_mgl,doc_mgl,tdn_mgl,nh4n_mgl,po4p_mgl,GPP,GPP.lower,GPP.upper,ER,ER.lower,ER.upper,K600,K600_2.5,K600_97.5,depth,spc_uScm,DO.obs,DO.sat,watertemp_C,discharge,airpres_kPa,airtemp_C,sample,slope_mm
WBP,2019-11-26,2019-11-26T20:00:00Z,2019-11-26,5.159769789,2843.633706,0.44682935,0.065249603,1015.553781,0.588785809,7.13,0.9832275470733384,0.958232487095465,0.5540079291442015,8.182,10.13,11.743211576423402,93.2,17.2,101.12209019969755,35.994973,-79.033925,WGS84,6120,15.6,61.38241308,0.021,pool,14.1133626,12.33710662,NA,0.051877831,NA,NA,NA,NA,5.18,0.1845,0.005,0.00807,0,0,0.7572007198476082,2.8320507716759393,4.7059655919170025,1.0252945736470311,4.000734377182304,2.4315778387259086,5.706574015852931,0.5549867885670502,94.165625,9.9990625,11.722448739381871,8.285666666666666,0.9723015369385645,100.99503345926489,10.108333333333333,WBP_2019-11-26,0.00219911495598649
MC751,2019-11-26,2019-11-26T20:30:00Z,2019-11-26,36.74496724,5946.98375,0.212054342,0.063577336,980.6579681,0.56741283,7.01,NA,NA,NA,9.1,8.53,11.253298153034299,135.8,16.95,101.14459019969755,36.0087,-78.9683,WGS84,NA,4,3.574165825,0.01,pool,11.19321864,16.0333851,NA,0.032006322,NA,NA,NA,NA,4.666,0.185,0.005,0.00824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.8,8.53,11.253298153034299,9.1,NA,NA,NA,MC751_2019-11-26,NA
MC751,2019-11-26,2019-11-26T20:30:00Z,2019-11-26,40.13091067,6096.064419,0.242439364,0.063577336,980.6579681,0.56741283,7.01,NA,NA,NA,9.1,8.53,11.253298153034299,135.8,16.95,101.14459019969755,36.0087,-78.9683,WGS84,NA,4,3.574165825,0.01,pool,11.19321864,16.0333851,NA,0.032006322,NA,NA,NA,NA,4.666,0.185,0.005,0.00824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.8,8.53,11.253298153034299,9.1,NA,NA,NA,MC751_2019-11-26,NA
PM,2019-12-03,2019-12-03T18:30:00Z,2019-12-03,1.245420668,1245.80205,0.302243393,0.064934428,1014.289405,0.588531899,7.33,1.0177485537125994,1.016663240309067,0.40135839104667625,7.682,11.57,11.792118474012216,82.33333333333334,9.7,99.94635996372901,35.987235,-79.008397,WGS84,1570,18.5,68.63434374,0.042,pool,11.61735819,10.12690927,NA,0.12798946,NA,NA,NA,NA,5.7,0.3426,0.005,0.00823,0.5814654532399566,0.07643138103031827,1.0775111862902125,3.1439524008686064,4.289548699229054,2.02281310740783,13.435195521742287,9.953171336336066,17.277787744428686,0.4053591944118733,82.28541666666666,11.20125,11.802738701747478,7.668895833333333,1.0812635854354387,100.17138762593156,5.743229166666667,PM_2019-12-03,0.00439823050281498
PM,2019-12-03,2019-12-03T18:30:00Z,2019-12-03,1.014686625,1617.783944,0.0315925,0.064934428,1014.289405,0.588531899,7.33,1.0177485537125994,1.016663240309067,0.40135839104667625,7.682,11.57,11.792118474012216,82.33333333333334,9.7,99.94635996372901,35.987235,-79.008397,WGS84,1570,18.5,68.63434374,0.042,pool,11.61735819,10.12690927,NA,0.12798946,NA,NA,NA,NA,5.7,0.3426,0.005,0.00823,0.5814654532399566,0.07643138103031827,1.0775111862902125,3.1439524008686064,4.289548699229054,2.02281310740783,13.435195521742287,9.953171336336066,17.277787744428686,0.4053591944118733,82.28541666666666,11.20125,11.802738701747478,7.668895833333333,1.0812635854354387,100.17138762593156,5.743229166666667,PM_2019-12-03,0.00439823050281498
CBP,2019-12-03,2019-12-03T16:15:00Z,2019-12-03,2.328463726,2512.818812,0.20388255,0.065548052,1029.406894,0.598040661,7.02,0.6403975929774484,0.982811602609423,0.3751730220997813,7.0985,11.215,11.988124363281036,78.05000000000001,8.575000000000001,99.72098684681126,35.98549,-79.022675,WGS84,3450,18.3,66.04436851,0.037,pool,11.92233326,10.6992148,NA,0.280212717,NA,NA,NA,NA,5.821,0.4894,0.005,0.00834,0.41262164209188995,0.04451117141012382,0.7739837707070054,2.6900301588777036,3.5862832368245,1.776494370904265,10.870691052373854,8.076407883544574,13.810988434583377,0.37833390004300227,79.72552083333333,11.06828125,11.858904674422124,7.477005208333333,1.0245101077159098,100.17138762593156,5.743229166666667,CBP_2019-12-03,0.00387463147802864
CBP,2019-12-03,2019-12-03T16:15:00Z,2019-12-03,2.372439397,2376.641819,0.156968737,0.065548052,1029.406894,0.598040661,7.02,0.6403975929774484,0.982811602609423,0.3751730220997813,7.0985,11.215,11.988124363281036,78.05000000000001,8.575000000000001,99.72098684681126,35.98549,-79.022675,WGS84,3450,18.3,66.04436851,0.037,pool,11.92233326,10.6992148,NA,0.280212717,NA,NA,NA,NA,5.821,0.4894,0.005,0.00834,0.41262164209188995,0.04451117141012382,0.7739837707070054,2.6900301588777036,3.5862832368245,1.776494370904265,10.870691052373854,8.076407883544574,13.810988434583377,0.37833390004300227,79.72552083333333,11.06828125,11.858904674422124,7.477005208333333,1.0245101077159098,100.17138762593156,5.743229166666667,CBP_2019-12-03,0.00387463147802864
WB,2019-12-03,2019-12-03T17:30:00Z,2019-12-03,2.181590926,2371.918612,0.516278319,0.064073393,997.2470881,0.57817217,7.18,0.730160510617084,0.8663396591256514,0.5481248782484426,7.9801712846347606,11.07251256281407,11.716408368228011,92.36216216216216,9.4,99.83637862790712,35.993014,-79.034349,WGS84,5950,10,61.64141061,0.038,run,11.8108469,11.76230558,NA,0.813494029,NA,NA,NA,NA,6.471,1.076,0.00199,0.00792,0.9092395237470478,0.4423531147001969,1.3611637231220879,3.9060292087635773,5.454589873607272,2.3248674126303523,7.429862399130865,4.5023801900181,10.292803692113864,0.5526063471983028,90.00104166666667,10.931000837520939,11.756343644399124,7.883793319689336,0.9280291953954962,100.17138762593156,5.743229166666667,WB_2019-12-03,0.00397935127800959
WB,2019-12-03,2019-12-03T17:30:00Z,2019-12-03,1.971203394,2285.284578,0.390080107,0.064073393,997.2470881,0.57817217,7.18,0.730160510617084,0.8663396591256514,0.5481248782484426,7.9801712846347606,11.07251256281407,11.716408368228011,92.36216216216216,9.4,99.83637862790712,35.993014,-79.034349,WGS84,5950,10,61.64141061,0.038,run,11.8108469,11.76230558,NA,0.813494029,NA,NA,NA,NA,6.471,1.076,0.00199,0.00792,0.9092395237470478,0.4423531147001969,1.3611637231220879,3.9060292087635773,5.454589873607272,2.3248674126303523,7.429862399130865,4.5023801900181,10.292803692113864,0.5526063471983028,90.00104166666667,10.931000837520939,11.756343644399124,7.883793319689336,0.9280291953954962,100.17138762593156,5.743229166666667,WB_2019-12-03,0.00397935127800959
WBP,2019-12-03,2019-12-03T17:45:00Z,2019-12-03,6.699244996,3311.796162,0.613668426,0.064897850000000007,1014.62939,0.588849616,7.1,0.9660239190326152,0.867437730881331,0.5466944096357087,7.481,9.09695652173913,11.855017660858737,82.1969696969697,9.4,99.80513129421828,35.994973,-79.033925,WGS84,6120,15.6,61.38241308,0.021,pool,11.97393025,11.89373621,NA,0.850737486,NA,NA,NA,NA,6.677,1.11,0.00114,0.0115,0.2701711529117519,0,1.1649890486884784,2.9649017461219014,4.878258228550724,1.0156986517341655,3.4782346321598956,1.9260757009060117,5.266820129074878,0.5507901749770746,80.96041666666666,9.282083333333333,11.802297769984666,7.715830198220065,0.922353847470154,100.17138762593156,5.743229166666667,WBP_2019-12-03,0.00219911495598649
WBP,2019-12-03,2019-12-03T17:45:00Z,2019-12-03,6.623048538,3408.661523,0.657579396,0.064897850000000007,1014.62939,0.588849616,7.1,0.9660239190326152,0.867437730881331,0.5466944096357087,7.481,9.09695652173913,11.855017660858737,82.1969696969697,9.4,99.80513129421828,35.994973,-79.033925,WGS84,6120,15.6,61.38241308,0.021,pool,11.97393025,11.89373621,NA,0.850737486,NA,NA,NA,NA,6.677,1.11,0.00114,0.0115,0.2701711529117519,0,1.1649890486884784,2.9649017461219014,4.878258228550724,1.0156986517341655,3.4782346321598956,1.9260757009060117,5.266820129074878,0.5507901749770746,80.96041666666666,9.282083333333333,11.802297769984666,7.715830198220065,0.922353847470154,100.17138762593156,5.743229166666667,WBP_2019-12-03,0.00219911495598649
MC751,2019-12-03,2019-12-03T19:15:00Z,2019-12-03,26.64094061,5446.839706,0.327325699,0.064941347,1015.309437,0.589244287,7.05,NA,NA,NA,7.6,8.7,11.756756756756756,123.1,10,99.80721018369968,36.0087,-78.9683,WGS84,NA,4,3.574165825,0.01,pool,10.54979189,12.48600588,NA,0.057751799,NA,NA,NA,NA,5.407,0.2266,0.00381,0.00907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.1,8.7,11.756756756756756,7.6,NA,NA,NA,MC751_2019-12-03,NA
MC751,2019-12-03,2019-12-03T19:15:00Z,2019-12-03,28.18550156,5495.256111,0.303906375,0.064941347,1015.309437,0.589244287,7.05,NA,NA,NA,7.6,8.7,11.756756756756756,123.1,10,99.80721018369968,36.0087,-78.9683,WGS84,NA,4,3.574165825,0.01,pool,10.54979189,12.48600588,NA,0.057751799,NA,NA,NA,NA,5.407,0.2266,0.00381,0.00907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.1,8.7,11.756756756756756,7.6,NA,NA,NA,MC751_2019-12-03,NA
NHC,2019-12-04,2019-12-04T17:00:00Z,2019-12-03,3.11624644,1842.556625,0.259928342,0.064216075,1000.367049,0.580098798,7.1575,1.1353761960344677,1.2639946319299868,0.4202825549968818,6.877,11.63,12.003438237916928,119,11.1,99.67888129421829,35.9795,-79.0018,WGS84,0,10,81.06622487,0.022,run,11.63645185,9.45237852,0.06725069,0.20813434,6.83991728,7.9985053,3.08110875,6.06864214,5.116,0.4047,0.005,0.005,0.5173162471961722,0.17848983107695285,0.8471129027821156,2.5237563712391387,3.6976157420341735,1.4453504961074208,9.685332896953618,5.574137525798461,13.583884268232676,0.4198760961271872,116.85416666666667,11.359166666666667,11.905345564888389,7.20803125,1.2546985855461545,99.89925220926489,7.61875,NHC_2019-12-03,0.00230383472585434
NHC,2019-12-04,2019-12-04T17:00:00Z,2019-12-03,2.860177168,1781.884775,0.189839614,0.064216075,1000.367049,0.580098798,7.1575,1.1353761960344677,1.2639946319299868,0.4202825549968818,6.877,11.63,12.003438237916928,119,11.1,99.67888129421829,35.9795,-79.0018,WGS84,0,10,81.06622487,0.022,run,11.63645185,9.45237852,0.06725069,0.20813434,6.83991728,7.9985053,3.08110875,6.06864214,5.116,0.4047,0.005,0.005,0.5173162471961722,0.17848983107695285,0.8471129027821156,2.5237563712391387,3.6976157420341735,1.4453504961074208,9.685332896953618,5.574137525798461,13.583884268232676,0.4198760961271872,116.85416666666667,11.359166666666667,11.905345564888389,7.20803125,1.2546985855461545,99.89925220926489,7.61875,NHC_2019-12-03,0.00230383472585434
UNHC,2019-12-04,2019-12-04T17:00:00Z,2019-12-03,3.882611467,2742.341618,0.674568158,0.064216075,1000.367049,0.580098798,7.1575,0.5792477429268167,0.6099671874570972,0.3179456107426091,6.877,9.91,12.003438237916928,83.7356162981163,11.1,99.67888129421829,35.9925,-79.046,WGS84,8450,13.8,58.01544528,0.018,run,4.81701687,3.98507902,0.005,0.18998888,2.74613072,3.2591356,1.43715475,3.67716212,2.955,0.2497,0.005,0.005,0.7349615312650044,0.31371346338238915,1.1434528886212192,3.067451882201498,4.801574754667597,1.4702743202647623,4.914041015937398,1.981814989938726,7.978535434165846,0.3197828352002614,83.7356162981163,9.879270833333333,11.890285474975117,7.26028125,0.6260933393478527,99.89925220926489,7.61875,UNHC_2019-12-03,0.00188495565416643
UNHC,2019-12-04,2019-12-04T17:00:00Z,2019-12-03,4.260861754,3078.255853,0.949657415,0.064216075,1000.367049,0.580098798,7.1575,0.5792477429268167,0.6099671874570972,0.3179456107426091,6.877,9.91,12.003438237916928,83.7356162981163,11.1,99.67888129421829,35.9925,-79.046,WGS84,8450,13.8,58.01544528,0.018,run,4.81701687,3.98507902,0.005,0.18998888,2.74613072,3.2591356,1.43715475,3.67716212,2.955,0.2497,0.005,0.005,0.7349615312650044,0.31371346338238915,1.1434528886212192,3.067451882201498,4.801574754667597,1.4702743202647623,4.914041015937398,1.981814989938726,7.978535434165846,0.3197828352002614,83.7356162981163,9.879270833333333,11.890285474975117,7.26028125,0.6260933393478527,99.89925220926489,7.61875,UNHC_2019-12-03,0.00188495565416643
PM,2019-12-12,2019-12-12T17:30:00Z,2019-12-12,2.897558343,2268.397106,0.540172617,0.069214828,1093.838881,0.636398788,7.15,0.955519264829821,1.1463711382925177,0.4099031892143976,6.6355,11.665,12.466985182121824,91.3,5.85,102.9053311009107,35.987235,-79.008397,WGS84,1570,18.5,68.63434374,0.042,pool,13.24,10.91,0.015,0.0661,7.54,NA,3.98,12.95,4.546,0.2113,0.005,0.005,0.11190737973336656,0,0.5818215737834069,2.9311355790213223,4.157522363976344,1.7401267149379995,12.760127556644882,9.086102510270104,16.406515336175534,0.41135566429197123,91.42083333333333,11.63046875,12.505571841886582,6.435057291666666,1.170488928808744,102.89722095926489,2.277604166666667,PM_2019-12-12,0.00439823050281498
PM,2019-12-12,2019-12-12T17:30:00Z,2019-12-12,3.021374833,2297.659856,0.513027576,0.069214828,1093.838881,0.636398788,7.15,0.955519264829821,1.1463711382925177,0.4099031892143976,6.6355,11.665,12.466985182121824,91.3,5.85,102.9053311009107,35.987235,-79.008397,WGS84,1570,18.5,68.63434374,0.042,pool,13.24,10.91,0.015,0.0661,7.54,NA,3.98,12.95,4.546,0.2113,0.005,0.005,0.11190737973336656,0,0.5818215737834069,2.9311355790213223,4.157522363976344,1.7401267149379995,12.760127556644882,9.086102510270104,16.406515336175534,0.41135566429197123,91.42083333333333,11.63046875,12.505571841886582,6.435057291666666,1.170488928808744,102.89722095926489,2.277604166666667,PM_2019-12-12,0.00439823050281498
CBP,2019-12-12,2019-12-12T18:30:00Z,2019-12-12,1.884113029,2617.418975,0.515212424,0.070538037,1122.766122,0.654331822,7.29,0.5482212448820578,1.0346110277362954,0.3795961388500664,5.6,12.34,12.785685018700171,88,6.4,102.70451820929627,35.98549,-79.022675,WGS84,3450,18.3,66.04436851,0.037,pool,14.41,11.29,0.1,0.0888,7.9,NA,4.17,13.55,4.317,0.2295,0.005,0.005,0.5309440295824857,0.14356574197633412,0.9141403364391676,2.6431851909404536,3.5725049093574226,1.7400740621116564,10.66094919367388,7.968671933918545,13.441714595699706,0.38299217257986345,87.52604166666667,11.910104166666667,12.768791476030556,5.614895833333334,1.0763628078723158,102.89722095926489,2.277604166666667,CBP_2019-12-12,0.00387463147802864
CBP,2019-12-12,2019-12-12T18:30:00Z,2019-12-12,1.700267518,2490.737859,0.59795789,0.070538037,1122.766122,0.654331822,7.29,0.5482212448820578,1.0346110277362954,0.3795961388500664,5.6,12.34,12.785685018700171,88,6.4,102.70451820929627,35.98549,-79.022675,WGS84,3450,18.3,66.04436851,0.037,pool,14.41,11.29,0.1,0.0888,7.9,NA,4.17,13.55,4.317,0.2295,0.005,0.005,0.5309440295824857,0.14356574197633412,0.9141403364391676,2.6431851909404536,3.5725049093574226,1.7400740621116564,10.66094919367388,7.968671933918545,13.441714595699706,0.38299217257986345,87.52604166666667,11.910104166666667,12.768791476030556,5.614895833333334,1.0763628078723158,102.89722095926489,2.277604166666667,CBP_2019-12-12,0.00387463147802864
WB,2019-12-12,2019-12-12T19:00:00Z,2019-12-12,2.4172947,2312.033303,0.681773019,0.066522216,1039.090977,0.602922778,7.46,0.7142275418101454,0.8758520971595328,0.5488955163216217,7.74,11.876666666666669,12.11276224613295,98.8157894736842,6.7,102.58369731874834,35.993014,-79.034349,WGS84,5950,10,61.64141061,0.038,run,12.47,11.08,0.1,0.1246,7.38,NA,4.11,13.68,4.217,0.2713,0.005,0.005,1.0189582851295946,0.5318815117343574,1.500997270409088,4.151248767791765,5.7989242418063105,2.3963970553296736,7.40367486732492,4.473593938319379,10.224023048210602,0.5520664250216073,98.02091557017543,11.279270833333333,12.389364445110731,6.810208333333334,0.9163484019533059,102.89722095926489,2.277604166666667,WB_2019-12-12,0.00397935127800959
WB,2019-12-12,2019-12-12T19:00:00Z,2019-12-12,1.768255445,2224.11165,0.735198254,0.066522216,1039.090977,0.602922778,7.46,0.7142275418101454,0.8758520971595328,0.5488955163216217,7.74,11.876666666666669,12.11276224613295,98.8157894736842,6.7,102.58369731874834,35.993014,-79.034349,WGS84,5950,10,61.64141061,0.038,run,12.47,11.08,0.1,0.1246,7.38,NA,4.11,13.68,4.217,0.2713,0.005,0.005,1.0189582851295946,0.5318815117343574,1.500997270409088,4.151248767791765,5.7989242418063105,2.3963970553296736,7.40367486732492,4.473593938319379,10.224023048210602,0.5520664250216073,98.02091557017543,11.279270833333333,12.389364445110731,6.810208333333334,0.9163484019533059,102.89722095926489,2.277604166666667,WB_2019-12-12,0.00397935127800959
WBP,2019-12-12,2019-12-12T19:15:00Z,2019-12-12,6.999524391,3838.246663,0.572933393,0.068289051,1076.30926,0.62580792,7.24,1.0789236870580583,0.8593977616831617,0.546015241442676,6.62,10.77,12.450874143735833,87,6.825,102.54703420716322,35.994973,-79.033925,WGS84,6120,15.6,61.38241308,0.021,pool,12.7,11.17,0.1,0.13,7.47,NA,4.15,13.82,4.265,0.2703,0.005,0.005,0.06326308829867164,0,0.9951256081756942,1.8711152679098981,3.776282965374224,0,3.41819594485093,1.8341178297432394,5.172553141634464,0.549923307809281,87.03229166666667,10.664375,12.388856717674942,6.811979166666666,0.9069357896052657,102.89722095926489,2.277604166666667,WBP_2019-12-12,0.00219911495598649
WBP,2019-12-12,2019-12-12T19:15:00Z,2019-12-12,7.603305154,3861.028888,0.686856366,0.068289051,1076.30926,0.62580792,7.24,1.0789236870580583,0.8593977616831617,0.546015241442676,6.62,10.77,12.450874143735833,87,6.825,102.54703420716322,35.994973,-79.033925,WGS84,6120,15.6,61.38241308,0.021,pool,12.7,11.17,0.1,0.13,7.47,NA,4.15,13.82,4.265,0.2703,0.005,0.005,0.06326308829867164,0,0.9951256081756942,1.8711152679098981,3.776282965374224,0,3.41819594485093,1.8341178297432394,5.172553141634464,0.549923307809281,87.03229166666667,10.664375,12.388856717674942,6.811979166666666,0.9069357896052657,102.89722095926489,2.277604166666667,WBP_2019-12-12,0.00219911495598649
MC751,2019-12-12,2019-12-12T19:45:00Z,2019-12-12,23.89892698,5318.878152,0.627968667,0.069674934,1105.063625,0.643469992,7.08,NA,NA,NA,6,10.2,12.546125461254613,110.7,7.075,102.58036043033346,36.0087,-78.9683,WGS84,NA,4,3.574165825,0.01,pool,8.17,10.14,0.015,0.017,6.95,NA,4.15,13.48,4.938,0.1942,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.7,10.2,12.546125461254613,6,NA,NA,NA,MC751_2019-12-12,NA
MC751,2019-12-12,2019-12-12T19:45:00Z,2019-12-12,25.41400046,5678.399909,0.702227496,0.069674934,1105.063625,0.643469992,7.08,NA,NA,NA,6,10.2,12.546125461254613,110.7,7.075,102.58036043033346,36.0087,-78.9683,WGS84,NA,4,3.574165825,0.01,pool,8.17,10.14,0.015,0.017,6.95,NA,4.15,13.48,4.938,0.1942,0.005,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.7,10.2,12.546125461254613,6,NA,NA,NA,MC751_2019-12-12,NA
PM,2020-01-05,2020-01-05T19:45:00Z,2020-01-05,1.00078649,1538.190597,0.196510315,0.063401662,977.9482553,0.565844978,7.33,1.1033919593583028,1.0392237176139634,0.4029068433609929,9.28,11.2,11.48354348878016,65.1,10.3,101.18835886387566,35.987235,-79.008397,WGS84,1570,18.5,68.63434374,0.042,pool,7,6.85,0.015,0.2463,5.09,NA,2.58,7.98,8.767,0.5549,0.005588,0.005,0.2423631785036036,0,0.7363696635130674,2.5891800654579304,3.7669406478926732,1.372930125701314,13.274383839677396,9.062387211916821,17.96419586264726,0.42435058945684356,64.42083333333333,10.954791666666667,11.461133883649111,9.317291666666666,1.5290148199935387,101.20883554259822,6.059375,PM_2020-01-05,0.00439823050281498
PM,2020-01-05,2020-01-05T19:45:00Z,2020-01-05,0.919747792,1302.956498,0.29250641,0.063401662,977.9482553,0.565844978,7.33,1.1033919593583028,1.0392237176139634,0.4029068433609929,9.28,11.2,11.48354348878016,65.1,10.3,101.18835886387566,35.987235,-79.008397,WGS84,1570,18.5,68.63434374,0.042,pool,7,6.85,0.015,0.2463,5.09,NA,2.58,7.98,8.767,0.5549,0.005588,0.005,0.2423631785036036,0,0.7363696635130674,2.5891800654579304,3.7669406478926732,1.372930125701314,13.274383839677396,9.062387211916821,17.96419586264726,0.42435058945684356,64.42083333333333,10.954791666666667,11.461133883649111,9.317291666666666,1.5290148199935387,101.20883554259822,6.059375,PM_2020-01-05,0.00439823050281498
CBP,2020-01-05,2020-01-05T18:15:00Z,2020-01-05,1.696407656,1846.686559,0.352168116,0.063489441,980.1850062,0.567252206,7.1,1.1916774377677406,1.28732437863139,0.399006028702414,9.1,11.2,11.544316503979314,60.1,9.4,101.17711686280913,35.98549,-79.022675,WGS84,3450,18.3,66.04436851,0.037,pool,6.91,6.7,0.015,0.2737,5.04,NA,2.53,7.26,8.738,0.539,0.005,0.005,0.6420270540620054,0.24648478223249626,1.0286160099720356,2.795871999883562,3.7375084669192455,1.871780590413159,11.626631685047922,8.696424538729149,14.638226309006514,0.4166720897409332,60.45520833333333,10.895624999999999,11.475442881442016,9.265208333333334,1.6971456651959609,101.20883554259822,6.059375,CBP_2020-01-05,0.00387463147802864
CBP,2020-01-05,2020-01-05T18:15:00Z,2020-01-05,1.536953608,1591.359396,0.319511132,0.063489441,980.1850062,0.567252206,7.1,1.1916774377677406,1.28732437863139,0.399006028702414,9.1,11.2,11.544316503979314,60.1,9.4,101.17711686280913,35.98549,-79.022675,WGS84,3450,18.3,66.04436851,0.037,pool,6.91,6.7,0.015,0.2737,5.04,NA,2.53,7.26,8.738,0.539,0.005,0.005,0.6420270540620054,0.24648478223249626,1.0286160099720356,2.795871999883562,3.7375084669192455,1.871780590413159,11.626631685047922,8.696424538729149,14.638226309006514,0.4166720897409332,60.45520833333333,10.895624999999999,11.475442881442016,9.265208333333334,1.6971456651959609,101.20883554259822,6.059375,CBP_2020-01-05,0.00387463147802864
WB,2020-01-05,2020-01-05T18:45:00Z,2020-01-05,2.573076323,1946.24296,0.5208627,0.063217622,975.1095085,0.564202468,7.21,0.965883506012054,1.3656532569476143,0.5811777629702987,9.24,11.38,11.50111998174527,62.9,9.4,101.07046175015749,35.993014,-79.034349,WGS84,5950,10,61.64141061,0.038,run,6.68,6.77,0.015,0.3117,4.98,NA,2.62,8.03,8.852,0.5999,0.005,0.0112616,0.7417927804546257,0.26804210833238545,1.1706300825232085,2.442186607730868,3.4416631078828868,1.3165889409079512,7.137078714542621,4.290813773384906,10.185242898740967,0.5994657747628407,63.91770833333333,10.969583333333333,11.47746868734891,9.257083333333334,1.9207239167949266,101.20883554259822,6.059375,WB_2020-01-05,0.00397935127800959
WB,2020-01-05,2020-01-05T18:45:00Z,2020-01-05,2.285995122,2072.53541,0.368917162,0.063217622,975.1095085,0.564202468,7.21,0.965883506012054,1.3656532569476143,0.5811777629702987,9.24,11.38,11.50111998174527,62.9,9.4,101.07046175015749,35.993014,-79.034349,WGS84,5950,10,61.64141061,0.038,run,6.68,6.77,0.015,0.3117,4.98,NA,2.62,8.03,8.852,0.5999,0.005,0.0112616,0.7417927804546257,0.26804210833238545,1.1706300825232085,2.442186607730868,3.4416631078828868,1.3165889409079512,7.137078714542621,4.290813773384906,10.185242898740967,0.5994657747628407,63.91770833333333,10.969583333333333,11.47746868734891,9.257083333333334,1.9207239167949266,101.20883554259822,6.059375,WB_2020-01-05,0.00397935127800959
